"REGION","PRIMARY_SAMPLE_UNIT","STATION_NR","YEAR","MONTH","DAY","HABITAT_CD","STRAT","RUGOSITY_CD","WTD_RUG","MEAN_RUG","LAT_DEGREES","LON_DEGREES","MAPGRID_NR","SUB_REGION_NAME","SUB_REGION_NR","ZONE_NAME","ZONE_NR","MPA_NAME","MPA_NR","ADMIN","PROT","DEPTH_STRAT","MIN_DEPTH","MAX_DEPTH","METERS_COMPLETED","SPECIES_CD","SPECIES_NAME","N","JUV","MAX_DIAMETER","PERP_DIAMETER","HEIGHT","OLD_MORT","RECENT_MORT","BLEACH_CONDITION","DISEASE"
"PRICO",6529,1,2021,8,4,"AGRF","AGRF_DEEP",NA,NA,0.286666666666667,18.40111,-65.70496,12076352,"NPRICO",NA,NA,NA,NA,NA,"NER",NA,"DEEP",15.5447995025664,16.763999463552,10,"AGA GRAH","Agaricia grahamae",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6531,1,2021,12,9,"AGRF","AGRF_DEEP",NA,NA,0.316666666666667,18.40086,-65.5938,12104115,"EPRICO",NA,NA,NA,NA,NA,"NER",NA,"DEEP",22.2503992879872,22.85999926848,10,"AGA GRAH","Agaricia grahamae",1,0,26,19,4,80,0,"N","A"
"PRICO",6531,1,2021,12,9,"AGRF","AGRF_DEEP",NA,NA,0.316666666666667,18.40086,-65.5938,12104115,"EPRICO",NA,NA,NA,NA,NA,"NER",NA,"DEEP",22.2503992879872,22.85999926848,10,"AGA GRAH","Agaricia grahamae",1,0,10,9,2,0,0,"N","A"
"PRICO",6531,1,2021,12,9,"AGRF","AGRF_DEEP",NA,NA,0.316666666666667,18.40086,-65.5938,12104115,"EPRICO",NA,NA,NA,NA,NA,"NER",NA,"DEEP",22.2503992879872,22.85999926848,10,"AGA GRAH","Agaricia grahamae",1,0,23,8,2,0,0,"N","A"
"PRICO",6531,1,2021,12,9,"AGRF","AGRF_DEEP",NA,NA,0.316666666666667,18.40086,-65.5938,12104115,"EPRICO",NA,NA,NA,NA,NA,"NER",NA,"DEEP",22.2503992879872,22.85999926848,10,"AGA GRAH","Agaricia grahamae",1,0,10,8,4,0,0,"PB","A"
"PRICO",6531,1,2021,12,9,"AGRF","AGRF_DEEP",NA,NA,0.316666666666667,18.40086,-65.5938,12104115,"EPRICO",NA,NA,NA,NA,NA,"NER",NA,"DEEP",22.2503992879872,22.85999926848,10,"AGA GRAH","Agaricia grahamae",1,0,15,14,7,0,0,"PB","A"
"PRICO",6531,1,2021,12,9,"AGRF","AGRF_DEEP",NA,NA,0.316666666666667,18.40086,-65.5938,12104115,"EPRICO",NA,NA,NA,NA,NA,"NER",NA,"DEEP",22.2503992879872,22.85999926848,10,"AGA GRAH","Agaricia grahamae",1,0,15,12,3,0,0,"PB","A"
"PRICO",6531,1,2021,12,9,"AGRF","AGRF_DEEP",NA,NA,0.316666666666667,18.40086,-65.5938,12104115,"EPRICO",NA,NA,NA,NA,NA,"NER",NA,"DEEP",22.2503992879872,22.85999926848,10,"AGA GRAH","Agaricia grahamae",1,0,7,6,2,0,0,"N","A"
"PRICO",6531,1,2021,12,9,"AGRF","AGRF_DEEP",NA,NA,0.316666666666667,18.40086,-65.5938,12104115,"EPRICO",NA,NA,NA,NA,NA,"NER",NA,"DEEP",22.2503992879872,22.85999926848,10,"AGA GRAH","Agaricia grahamae",1,0,7,7,7,0,0,"N","A"
"PRICO",6531,1,2021,12,9,"AGRF","AGRF_DEEP",NA,NA,0.316666666666667,18.40086,-65.5938,12104115,"EPRICO",NA,NA,NA,NA,NA,"NER",NA,"DEEP",22.2503992879872,22.85999926848,10,"AGA GRAH","Agaricia grahamae",1,0,7,6,4,0,0,"N","A"
"PRICO",6531,1,2021,12,9,"AGRF","AGRF_DEEP",NA,NA,0.316666666666667,18.40086,-65.5938,12104115,"EPRICO",NA,NA,NA,NA,NA,"NER",NA,"DEEP",22.2503992879872,22.85999926848,10,"AGA GRAH","Agaricia grahamae",1,0,10,8,7,0,0,"N","A"
"PRICO",6531,1,2021,12,9,"AGRF","AGRF_DEEP",NA,NA,0.316666666666667,18.40086,-65.5938,12104115,"EPRICO",NA,NA,NA,NA,NA,"NER",NA,"DEEP",22.2503992879872,22.85999926848,10,"AGA GRAH","Agaricia grahamae",1,0,8,8,4,5,0,"PB","A"
"PRICO",6535,1,2021,8,5,"PVMT","PVMT_DEEP",NA,NA,0.0933333333333333,18.40387,-65.63025,12138448,"NPRICO",NA,NA,NA,NA,NA,"NER",NA,"DEEP",18.8975993952768,19.2023993855232,10,"AGA GRAH","Agaricia grahamae",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6536,1,2021,8,5,"PVMT","PVMT_SHLW",NA,NA,0.166666666666667,18.40383,-65.61546,12145361,"NPRICO",NA,NA,NA,NA,NA,"NER",NA,"SHLW",8.53439972689921,9.44879969763841,10,"AGA GRAH","Agaricia grahamae",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6538,1,2021,8,4,"PVMT","PVMT_DEEP",NA,NA,0.16,18.4069,-65.67841,12172756,"NPRICO",NA,NA,NA,NA,NA,"NER",NA,"DEEP",21.335999317248,21.335999317248,10,"AGA GRAH","Agaricia grahamae",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6541,1,2021,12,9,"AGRF","AGRF_DEEP",NA,NA,0.353333333333333,18.41196,-65.60187,12269266,"EPRICO",NA,NA,NA,NA,NA,"NER",NA,"DEEP",27.431999122176,28.6511990831616,10,"AGA GRAH","Agaricia grahamae",1,0,13,8,2,0,0,"P","A"
"PRICO",6541,1,2021,12,9,"AGRF","AGRF_DEEP",NA,NA,0.353333333333333,18.41196,-65.60187,12269266,"EPRICO",NA,NA,NA,NA,NA,"NER",NA,"DEEP",27.431999122176,28.6511990831616,10,"AGA GRAH","Agaricia grahamae",1,0,13,5,2,0,0,"P","A"
"PRICO",6541,1,2021,12,9,"AGRF","AGRF_DEEP",NA,NA,0.353333333333333,18.41196,-65.60187,12269266,"EPRICO",NA,NA,NA,NA,NA,"NER",NA,"DEEP",27.431999122176,28.6511990831616,10,"AGA GRAH","Agaricia grahamae",1,0,9,8,2,0,0,"N","A"
"PRICO",6541,1,2021,12,9,"AGRF","AGRF_DEEP",NA,NA,0.353333333333333,18.41196,-65.60187,12269266,"EPRICO",NA,NA,NA,NA,NA,"NER",NA,"DEEP",27.431999122176,28.6511990831616,10,"AGA GRAH","Agaricia grahamae",1,0,8,7,2,0,0,"N","A"
"PRICO",6541,1,2021,12,9,"AGRF","AGRF_DEEP",NA,NA,0.353333333333333,18.41196,-65.60187,12269266,"EPRICO",NA,NA,NA,NA,NA,"NER",NA,"DEEP",27.431999122176,28.6511990831616,10,"AGA GRAH","Agaricia grahamae",1,0,34,30,24,30,0,"N","A"
"PRICO",6541,1,2021,12,9,"AGRF","AGRF_DEEP",NA,NA,0.353333333333333,18.41196,-65.60187,12269266,"EPRICO",NA,NA,NA,NA,NA,"NER",NA,"DEEP",27.431999122176,28.6511990831616,10,"AGA GRAH","Agaricia grahamae",1,0,6,5,2,0,0,"N","A"
"PRICO",6541,1,2021,12,9,"AGRF","AGRF_DEEP",NA,NA,0.353333333333333,18.41196,-65.60187,12269266,"EPRICO",NA,NA,NA,NA,NA,"NER",NA,"DEEP",27.431999122176,28.6511990831616,10,"AGA GRAH","Agaricia grahamae",1,0,12,12,6,0,0,"N","A"
"PRICO",6541,1,2021,12,9,"AGRF","AGRF_DEEP",NA,NA,0.353333333333333,18.41196,-65.60187,12269266,"EPRICO",NA,NA,NA,NA,NA,"NER",NA,"DEEP",27.431999122176,28.6511990831616,10,"AGA GRAH","Agaricia grahamae",1,0,12,10,3,0,0,"N","A"
"PRICO",6541,1,2021,12,9,"AGRF","AGRF_DEEP",NA,NA,0.353333333333333,18.41196,-65.60187,12269266,"EPRICO",NA,NA,NA,NA,NA,"NER",NA,"DEEP",27.431999122176,28.6511990831616,10,"AGA GRAH","Agaricia grahamae",1,0,8,5,2,0,0,"N","A"
"PRICO",6541,1,2021,12,9,"AGRF","AGRF_DEEP",NA,NA,0.353333333333333,18.41196,-65.60187,12269266,"EPRICO",NA,NA,NA,NA,NA,"NER",NA,"DEEP",27.431999122176,28.6511990831616,10,"AGA GRAH","Agaricia grahamae",1,0,17,14,6,0,0,"N","A"
"PRICO",6541,1,2021,12,9,"AGRF","AGRF_DEEP",NA,NA,0.353333333333333,18.41196,-65.60187,12269266,"EPRICO",NA,NA,NA,NA,NA,"NER",NA,"DEEP",27.431999122176,28.6511990831616,10,"AGA GRAH","Agaricia grahamae",1,0,11,10,3,80,0,"N","A"
"PRICO",6541,1,2021,12,9,"AGRF","AGRF_DEEP",NA,NA,0.353333333333333,18.41196,-65.60187,12269266,"EPRICO",NA,NA,NA,NA,NA,"NER",NA,"DEEP",27.431999122176,28.6511990831616,10,"AGA GRAH","Agaricia grahamae",1,0,18,17,3,50,0,"N","A"
"PRICO",6543,1,2021,8,5,"PVMT","PVMT_DEEP",NA,NA,0.186666666666667,18.41538,-65.63486,12310488,"NPRICO",NA,NA,NA,NA,NA,"NER",NA,"DEEP",22.85999926848,23.1647992587264,10,"AGA GRAH","Agaricia grahamae",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6582,1,2021,11,9,"PTRF","PTRF_DEEP",NA,NA,1.03333333333333,17.99709,-67.30399,5597018,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",18.8975993952768,20.7263993367552,10,"AGA GRAH","Agaricia grahamae",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6586,1,2021,8,12,"HARD","HARD_DEEP",NA,NA,0.132,18.10403,-67.42928,7214021,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",27.1271991319296,27.431999122176,10,"AGA GRAH","Agaricia grahamae",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6004,1,2021,11,2,"AGRF","AGRF_DEEP",NA,NA,0.316666666666667,17.87492,-67.15802,3759836,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",26.2127991611904,29.2607990636544,10,"AGA HUMI","Agaricia humilis",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6005,1,2021,11,2,"AGRF","AGRF_DEEP",NA,NA,0.376666666666667,17.87425,-67.07114,3760020,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",20.1167993562624,21.0311993270016,10,"AGA HUMI","Agaricia humilis",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6010,1,2021,10,19,"AGRF","AGRF_DEEP",NA,NA,0.410666666666667,17.87754,-67.13861,3801169,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",29.2607990636544,29.8703990441472,10,"AGA HUMI","Agaricia humilis",1,0,14,11,3,0,0,"N","A"
"PRICO",6010,1,2021,10,19,"AGRF","AGRF_DEEP",NA,NA,0.410666666666667,17.87754,-67.13861,3801169,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",29.2607990636544,29.8703990441472,10,"AGA HUMI","Agaricia humilis",1,0,31,15,5,20,0,"N","A"
"PRICO",6010,1,2021,10,19,"AGRF","AGRF_DEEP",NA,NA,0.410666666666667,17.87754,-67.13861,3801169,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",29.2607990636544,29.8703990441472,10,"AGA HUMI","Agaricia humilis",1,0,12,8,2,0,0,"N","A"
"PRICO",6010,1,2021,10,19,"AGRF","AGRF_DEEP",NA,NA,0.410666666666667,17.87754,-67.13861,3801169,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",29.2607990636544,29.8703990441472,10,"AGA HUMI","Agaricia humilis",1,0,20,13,2,5,1,"P","A"
"PRICO",6010,1,2021,10,19,"AGRF","AGRF_DEEP",NA,NA,0.410666666666667,17.87754,-67.13861,3801169,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",29.2607990636544,29.8703990441472,10,"AGA HUMI","Agaricia humilis",1,0,23,20,5,10,5,"PB","A"
"PRICO",6010,1,2021,10,19,"AGRF","AGRF_DEEP",NA,NA,0.410666666666667,17.87754,-67.13861,3801169,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",29.2607990636544,29.8703990441472,10,"AGA HUMI","Agaricia humilis",1,0,7,5,1,0,0,"N","A"
"PRICO",6010,1,2021,10,19,"AGRF","AGRF_DEEP",NA,NA,0.410666666666667,17.87754,-67.13861,3801169,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",29.2607990636544,29.8703990441472,10,"AGA HUMI","Agaricia humilis",1,0,9,8,2,0,0,"N","A"
"PRICO",6011,1,2021,12,24,"AGRF","AGRF_DEEP",NA,NA,0.337333333333333,17.86715,-66.24999,3803053,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",24.6887992099584,26.2127991611904,10,"AGA HUMI","Agaricia humilis",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6017,1,2021,10,18,"PVMT","PVMT_DEEP",NA,NA,0.18,17.88365,-67.2193,3883582,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",18.5927994050304,19.5071993757696,10,"AGA HUMI","Agaricia humilis",1,0,22,14,22,0,0,"N","P"
"PRICO",6020,1,2021,10,19,"AGRF","AGRF_DEEP",NA,NA,0.51,17.8848,-67.08406,3918278,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",18.287999414784,18.8975993952768,6,"AGA HUMI","Agaricia humilis",1,0,7,5,9,15,0,"N","A"
"PRICO",6020,1,2021,10,19,"AGRF","AGRF_DEEP",NA,NA,0.51,17.8848,-67.08406,3918278,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",18.287999414784,18.8975993952768,6,"AGA HUMI","Agaricia humilis",1,0,9,2,7,0,0,"N","A"
"PRICO",6020,1,2021,10,19,"AGRF","AGRF_DEEP",NA,NA,0.51,17.8848,-67.08406,3918278,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",18.287999414784,18.8975993952768,6,"AGA HUMI","Agaricia humilis",1,0,7,4,6,0,0,"N","A"
"PRICO",6020,1,2021,10,19,"AGRF","AGRF_DEEP",NA,NA,0.51,17.8848,-67.08406,3918278,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",18.287999414784,18.8975993952768,6,"AGA HUMI","Agaricia humilis",1,0,7,6,2,0,0,"N","A"
"PRICO",6020,1,2021,10,19,"AGRF","AGRF_DEEP",NA,NA,0.51,17.8848,-67.08406,3918278,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",18.287999414784,18.8975993952768,6,"AGA HUMI","Agaricia humilis",1,0,27,12,10,0,0,"N","A"
"PRICO",6023,1,2021,5,28,"AGRF","AGRF_DEEP",NA,NA,0.542,17.88787,-67.08273,3966455,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",17.0687994537984,17.9831994245376,10,"AGA HUMI","Agaricia humilis",1,0,9,7,3,0,0,"N","A"
"PRICO",6023,1,2021,5,28,"AGRF","AGRF_DEEP",NA,NA,0.542,17.88787,-67.08273,3966455,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",17.0687994537984,17.9831994245376,10,"AGA HUMI","Agaricia humilis",1,0,17,8,2,0,0,"N","A"
"PRICO",6023,1,2021,5,28,"AGRF","AGRF_DEEP",NA,NA,0.542,17.88787,-67.08273,3966455,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",17.0687994537984,17.9831994245376,10,"AGA HUMI","Agaricia humilis",1,0,14,13,2,0,0,"N","A"
"PRICO",6023,1,2021,5,28,"AGRF","AGRF_DEEP",NA,NA,0.542,17.88787,-67.08273,3966455,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",17.0687994537984,17.9831994245376,10,"AGA HUMI","Agaricia humilis",1,0,10,9,2,0,0,"N","A"
"PRICO",6023,1,2021,5,28,"AGRF","AGRF_DEEP",NA,NA,0.542,17.88787,-67.08273,3966455,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",17.0687994537984,17.9831994245376,10,"AGA HUMI","Agaricia humilis",1,0,7,6,3,0,0,"N","A"
"PRICO",6025,1,2021,5,28,"AGRF","AGRF_DEEP",NA,NA,0.504,17.88876,-67.09141,3980201,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",18.8975993952768,20.1167993562624,10,"AGA HUMI","Agaricia humilis",1,0,7,5,2,0,0,"N","A"
"PRICO",6029,1,2021,10,18,"PVMT","PVMT_SHLW",NA,NA,0.0886666666666667,17.89346,-67.25025,4028038,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"SHLW",10.3631996683776,10.667999658624,10,"AGA HUMI","Agaricia humilis",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6035,1,2021,10,19,"AGRF","AGRF_DEEP",NA,NA,0.434,17.8957,-67.00885,4097369,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",17.3735994440448,18.8975993952768,10,"AGA HUMI","Agaricia humilis",1,0,28,16,19,0,0,"N","A"
"PRICO",6035,1,2021,10,19,"AGRF","AGRF_DEEP",NA,NA,0.434,17.8957,-67.00885,4097369,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",17.3735994440448,18.8975993952768,10,"AGA HUMI","Agaricia humilis",1,0,6,5,1,0,0,"N","A"
"PRICO",6035,1,2021,10,19,"AGRF","AGRF_DEEP",NA,NA,0.434,17.8957,-67.00885,4097369,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",17.3735994440448,18.8975993952768,10,"AGA HUMI","Agaricia humilis",1,0,16,8,11,5,5,"PB","A"
"PRICO",6037,1,2021,12,24,"AGRF","AGRF_DEEP",NA,NA,0.386666666666667,17.88491,-66.14406,4099203,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",19.811999366016,20.7263993367552,10,"AGA HUMI","Agaricia humilis",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6042,1,2021,11,2,"PTRF","PTRF_DEEP",NA,NA,0.373333333333333,17.89719,-67.02413,4117983,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",17.3735994440448,17.9831994245376,10,"AGA HUMI","Agaricia humilis",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6045,1,2021,12,24,"PVMT","PVMT_DEEP",NA,NA,0.06,17.88837,-66.24729,4126512,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",24.0791992294656,24.383999219712,10,"AGA HUMI","Agaricia humilis",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6048,1,2021,9,30,"PVMT","PVMT_DEEP",NA,NA,0.144,17.89196,-66.4625,4139820,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",14.3255995415808,14.3255995415808,10,"AGA HUMI","Agaricia humilis",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6049,1,2021,10,19,"AGRF","AGRF_DEEP",NA,NA,0.347333333333333,17.9001,-67.07972,4152275,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",20.4215993465088,21.0311993270016,10,"AGA HUMI","Agaricia humilis",1,0,10,8,4,0,0,"N","A"
"PRICO",6049,1,2021,10,19,"AGRF","AGRF_DEEP",NA,NA,0.347333333333333,17.9001,-67.07972,4152275,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",20.4215993465088,21.0311993270016,10,"AGA HUMI","Agaricia humilis",1,0,6,6,7,3,1,"N","A"
"PRICO",6049,1,2021,10,19,"AGRF","AGRF_DEEP",NA,NA,0.347333333333333,17.9001,-67.07972,4152275,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",20.4215993465088,21.0311993270016,10,"AGA HUMI","Agaricia humilis",1,0,8,7,2,0,0,"N","A"
"PRICO",6049,1,2021,10,19,"AGRF","AGRF_DEEP",NA,NA,0.347333333333333,17.9001,-67.07972,4152275,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",20.4215993465088,21.0311993270016,10,"AGA HUMI","Agaricia humilis",1,0,10,2,8,0,0,"N","A"
"PRICO",6049,1,2021,10,19,"AGRF","AGRF_DEEP",NA,NA,0.347333333333333,17.9001,-67.07972,4152275,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",20.4215993465088,21.0311993270016,10,"AGA HUMI","Agaricia humilis",1,0,8,5,7,0,0,"N","A"
"PRICO",6050,1,2021,10,19,"PVMT","PVMT_SHLW",NA,NA,0.227333333333333,17.89983,-66.07315,4166265,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"SHLW",11.5823996293632,12.4967996001024,10,"AGA HUMI","Agaricia humilis",1,0,17,8,13,0,0,"N","A"
"PRICO",6050,1,2021,10,19,"PVMT","PVMT_SHLW",NA,NA,0.227333333333333,17.89983,-66.07315,4166265,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"SHLW",11.5823996293632,12.4967996001024,10,"AGA HUMI","Agaricia humilis",1,0,9,5,6,0,0,"N","A"
"PRICO",6050,1,2021,10,19,"PVMT","PVMT_SHLW",NA,NA,0.227333333333333,17.89983,-66.07315,4166265,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"SHLW",11.5823996293632,12.4967996001024,10,"AGA HUMI","Agaricia humilis",1,0,14,12,10,30,0,"N","A"
"PRICO",6050,1,2021,10,19,"PVMT","PVMT_SHLW",NA,NA,0.227333333333333,17.89983,-66.07315,4166265,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"SHLW",11.5823996293632,12.4967996001024,10,"AGA HUMI","Agaricia humilis",1,0,5,5,4,0,0,"N","A"
"PRICO",6050,1,2021,10,19,"PVMT","PVMT_SHLW",NA,NA,0.227333333333333,17.89983,-66.07315,4166265,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"SHLW",11.5823996293632,12.4967996001024,10,"AGA HUMI","Agaricia humilis",1,0,9,7,8,0,0,"N","A"
"PRICO",6050,1,2021,10,19,"PVMT","PVMT_SHLW",NA,NA,0.227333333333333,17.89983,-66.07315,4166265,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"SHLW",11.5823996293632,12.4967996001024,10,"AGA HUMI","Agaricia humilis",1,0,9,7,7,0,0,"N","A"
"PRICO",6050,1,2021,10,19,"PVMT","PVMT_SHLW",NA,NA,0.227333333333333,17.89983,-66.07315,4166265,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"SHLW",11.5823996293632,12.4967996001024,10,"AGA HUMI","Agaricia humilis",1,0,9,6,8,5,0,"N","A"
"PRICO",6053,1,2021,9,30,"PVMT","PVMT_SHLW",NA,NA,0.076,17.89557,-66.48637,4187943,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"SHLW",9.14399970739201,9.14399970739201,10,"AGA HUMI","Agaricia humilis",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6055,1,2021,10,18,"PVMT","PVMT_SHLW",NA,NA,0.216666666666667,17.90505,-67.23168,4207009,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"SHLW",11.8871996196096,12.8015995903488,10,"AGA HUMI","Agaricia humilis",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6056,1,2021,11,2,"AGRF","AGRF_DEEP",NA,NA,0.294666666666667,17.90331,-67.00045,4214381,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",15.23999951232,16.1543994830592,10,"AGA HUMI","Agaricia humilis",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6057,1,2021,10,18,"PVMT","PVMT_DEEP",NA,NA,0.244,17.90846,-67.27134,4255099,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",18.287999414784,19.2023993855232,10,"AGA HUMI","Agaricia humilis",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6058,1,2021,9,30,"PVMT","PVMT_DEEP",NA,NA,0.144666666666667,17.89964,-66.48964,4249874,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",10.9727996488704,10.9727996488704,10,"AGA HUMI","Agaricia humilis",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6060,1,2021,10,18,"PVMT","PVMT_SHLW",NA,NA,0.192666666666667,17.90908,-67.2245,4268962,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"SHLW",11.8871996196096,12.191999609856,10,"AGA HUMI","Agaricia humilis",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6065,1,2021,5,28,"PVMT","PVMT_DEEP",NA,NA,0.234,17.91072,-67.05855,4317488,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",15.5447995025664,16.1543994830592,10,"AGA HUMI","Agaricia humilis",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6068,1,2021,10,7,"AGRF","AGRF_DEEP",NA,NA,0.385333333333333,17.91454,-67.3207,4337578,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",19.2023993855232,20.1167993562624,10,"AGA HUMI","Agaricia humilis",1,0,24,9,4,0,0,"N","A"
"PRICO",6068,1,2021,10,7,"AGRF","AGRF_DEEP",NA,NA,0.385333333333333,17.91454,-67.3207,4337578,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",19.2023993855232,20.1167993562624,10,"AGA HUMI","Agaricia humilis",1,0,22,10,10,0,0,"N","A"
"PRICO",6068,1,2021,10,7,"AGRF","AGRF_DEEP",NA,NA,0.385333333333333,17.91454,-67.3207,4337578,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",19.2023993855232,20.1167993562624,10,"AGA HUMI","Agaricia humilis",1,0,14,7,29,0,0,"N","A"
"PRICO",6068,1,2021,10,7,"AGRF","AGRF_DEEP",NA,NA,0.385333333333333,17.91454,-67.3207,4337578,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",19.2023993855232,20.1167993562624,10,"AGA HUMI","Agaricia humilis",1,0,13,10,8,0,0,"N","A"
"PRICO",6068,1,2021,10,7,"AGRF","AGRF_DEEP",NA,NA,0.385333333333333,17.91454,-67.3207,4337578,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",19.2023993855232,20.1167993562624,10,"AGA HUMI","Agaricia humilis",1,0,8,7,10,0,0,"N","A"
"PRICO",6068,1,2021,10,7,"AGRF","AGRF_DEEP",NA,NA,0.385333333333333,17.91454,-67.3207,4337578,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",19.2023993855232,20.1167993562624,10,"AGA HUMI","Agaricia humilis",1,0,10,9,4,0,0,"N","A"
"PRICO",6068,1,2021,10,7,"AGRF","AGRF_DEEP",NA,NA,0.385333333333333,17.91454,-67.3207,4337578,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",19.2023993855232,20.1167993562624,10,"AGA HUMI","Agaricia humilis",1,0,12,12,4,0,0,"N","A"
"PRICO",6076,1,2021,8,30,"AGRF","AGRF_DEEP",NA,NA,0.33,17.91496,-66.91635,4407255,"SWPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",13.4111995708416,14.9351995220736,10,"AGA HUMI","Agaricia humilis",0,0,NA,NA,NA,NA,NA,NA,NA
